hour_of_day,date,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
12,2019-09-30,Customer,73,63651,1507.634317862166,1071928,711
12,2019-09-30,Subscriber,64,11503,714.1092285508291,1980939,2774
12,2019-10-01,Customer,63,1430002,3789.196774193548,2349302,620
12,2019-10-01,Subscriber,66,11809,714.8388415672913,2098052,2935
12,2019-10-02,Customer,75,133618,1548.3660322108346,1057534,683
12,2019-10-02,Subscriber,68,377055,821.0263929618768,2519730,3069
12,2019-10-03,Customer,83,3176,996.2935779816514,108596,109
12,2019-10-03,Subscriber,62,3214,624.1759776536313,893820,1432
12,2019-10-04,Customer,63,156125,1837.2436323366555,1659031,903
12,2019-10-04,Subscriber,62,179001,780.58573551263,2626671,3365
12,2019-10-05,Customer,61,41334,1580.0036832412522,2573826,1629
12,2019-10-05,Subscriber,61,266624,870.3495702005731,3645024,4188
12,2019-10-06,Customer,63,90659,1612.2160052049446,2477976,1537
12,2019-10-06,Subscriber,64,384918,875.7337728194726,3453894,3944
12,2019-10-07,Customer,73,67243,1491.6886120996442,838329,562
12,2019-10-07,Subscriber,61,16268,695.7373595505618,1981460,2848
12,2019-10-08,Customer,73,12532,1434.4595141700404,708623,494
12,2019-10-08,Subscriber,61,28158,683.0951068228808,1982342,2902
12,2019-10-09,Customer,169,2101,1031.2857142857142,28876,28
12,2019-10-09,Subscriber,75,11881,690.7250755287009,228630,331
12,2019-10-10,Customer,62,94393,1520.2140468227424,909088,598
12,2019-10-10,Subscriber,65,170298,763.3667774086379,2297734,3010
12,2019-10-11,Customer,108,21476,1568.6077885952711,1127829,719
12,2019-10-11,Subscriber,61,8702,690.6678653154626,2112753,3059
12,2019-10-12,Customer,62,105206,1764.640333975594,2747545,1557
12,2019-10-12,Subscriber,62,72142,818.6031912110908,3129520,3823
12,2019-10-13,Customer,65,88522,1754.8734375,3369357,1920
12,2019-10-13,Subscriber,61,10174,822.7982866043614,3169419,3852
12,2019-10-14,Customer,62,74447,1704.8818755635707,1890714,1109
12,2019-10-14,Subscriber,62,44261,752.9828296703297,2192686,2912
12,2019-10-15,Customer,61,171416,1925.3638888888888,1386262,720
12,2019-10-15,Subscriber,61,675532,982.5402777777778,2829716,2880
12,2019-10-16,Customer,69,205038,1790.020594965675,782239,437
12,2019-10-16,Subscriber,62,12065,657.2793103448275,1906110,2900
12,2019-10-17,Customer,73,13611,1451.6038781163436,524029,361
12,2019-10-17,Subscriber,70,14516,680.5181069958848,1653659,2430
12,2019-10-18,Customer,66,1158555,3511.8931297709923,2300290,655
12,2019-10-18,Subscriber,67,17159,715.8122866894198,2097330,2930
12,2019-10-19,Customer,63,641938,2336.6882951653943,3673274,1572
12,2019-10-19,Subscriber,62,419922,904.140876454568,3651825,4039
12,2019-10-20,Customer,78,241938,1993.6994011976049,1664739,835
12,2019-10-20,Subscriber,63,69276,715.0564772326156,2025755,2833
12,2019-10-21,Customer,72,22937,1721.608527131783,1332525,774
12,2019-10-21,Subscriber,64,70991,755.453734671126,2032926,2691
12,2019-10-22,Customer,75,7324,1171.329365079365,295175,252
12,2019-10-22,Subscriber,63,250025,786.2048408785298,1754023,2231
12,2019-10-23,Customer,80,16949,1622.7208121827412,959028,591
12,2019-10-23,Subscriber,64,64076,779.1414531414531,2219774,2849
12,2019-10-24,Customer,69,14532,1727.1348773841962,1267717,734
12,2019-10-24,Subscriber,62,106929,745.4038524322559,2283172,3063
12,2019-10-25,Customer,166,737669,2690.8525226390684,2080029,773
12,2019-10-25,Subscriber,64,20860,719.8824404761905,2418805,3360
12,2019-10-26,Customer,75,195668,1793.248492159228,2973206,1658
12,2019-10-26,Subscriber,63,10290,808.969474680549,3418705,4226
12,2019-10-27,Customer,226,2476,1197.6,17964,15
12,2019-10-27,Subscriber,64,3616,623.5598591549295,177091,284
12,2019-10-28,Customer,139,13339,1595.8263157894737,909621,570
12,2019-10-28,Subscriber,63,6186,683.5417453721194,1809335,2647
12,2019-10-29,Customer,82,9759,1267.7991266375545,290326,229
12,2019-10-29,Subscriber,84,15658,676.9296424452134,1173796,1734
12,2019-10-30,Customer,147,19462,1411.948275862069,491358,348
12,2019-10-30,Subscriber,61,16702,705.9251622756777,1848818,2619
12,2019-10-31,Customer,91,36755,1356.4657534246576,198044,146
12,2019-10-31,Subscriber,71,32342,657.6673306772908,990447,1506
12,2019-11-01,Customer,119,42654,1754.3864864864865,1298246,740
12,2019-11-01,Subscriber,63,7374,676.9307135470527,1963776,2901
12,2019-11-02,Customer,65,108339,1697.3491039426524,2367802,1395
12,2019-11-02,Subscriber,63,285839,894.2954668105774,3314259,3706
12,2019-11-03,Customer,61,191452,1747.153963414634,2292266,1312
12,2019-11-03,Subscriber,67,178961,844.9758378799688,3252312,3849
12,2019-11-04,Customer,94,26728,1723.9153605015674,1099858,638
12,2019-11-04,Subscriber,61,1468718,1240.477519379845,3200432,2580
12,2019-11-05,Customer,81,301017,1996.1164658634539,994066,498
12,2019-11-05,Subscriber,61,166782,734.7384726224784,2039634,2776
12,2019-11-06,Customer,89,39200,1451.8754863813228,746264,514
12,2019-11-06,Subscriber,68,5481,681.6842872767044,1869860,2743
12,2019-11-07,Customer,105,74252,1559.9897435897435,608396,390
12,2019-11-07,Subscriber,65,4887,646.4916158536586,1696394,2624
12,2019-11-08,Customer,138,8605,1307.42071197411,403993,309
12,2019-11-08,Subscriber,63,21043,659.0971563981043,1390695,2110
12,2019-11-09,Customer,73,53047,1530.194533762058,951781,622
12,2019-11-09,Subscriber,62,13209,696.2041534670891,1977916,2841
12,2019-11-10,Customer,105,241777,2398.3225806451615,1858700,775
12,2019-11-10,Subscriber,62,20618,719.6839959225281,2118030,2943
12,2019-11-11,Customer,77,173074,1921.731046931408,1064639,554
12,2019-11-11,Subscriber,61,10633,737.3208166241342,2022471,2743
12,2019-11-12,Customer,117,29938,1194.2790697674418,154062,129
12,2019-11-12,Subscriber,61,9716,603.7751981879954,1066267,1766
12,2019-11-13,Customer,78,20341,1476.3020134228188,219969,149
12,2019-11-13,Subscriber,63,11875,614.884288145207,1084041,1763
12,2019-11-14,Customer,156,73356,1786.477551020408,437687,245
12,2019-11-14,Subscriber,63,12070,655.0415094339622,1388688,2120
12,2019-11-15,Customer,132,31510,1601.9292452830189,679218,424
12,2019-11-15,Subscriber,64,13829,669.7004991680533,1609960,2404
12,2019-11-16,Customer,64,11055,1399.0281690140846,794648,568
12,2019-11-16,Subscriber,62,9059,687.409174990751,1858067,2703
12,2019-11-17,Customer,64,8646,1253.8005249343832,477698,381
12,2019-11-17,Subscriber,64,8320,667.3335832083958,1780446,2668
12,2019-11-18,Customer,146,4558,1138.8642857142856,159441,140
12,2019-11-18,Subscriber,71,4181,623.3595041322315,1055971,1694
12,2019-11-19,Customer,149,114333,1757.2247706422017,383075,218
12,2019-11-19,Subscriber,61,6842,661.5154867256637,1495025,2260
12,2019-11-20,Customer,87,9931,1272.3597883597884,240476,189
12,2019-11-20,Subscriber,68,18453,676.0748837209302,1453561,2150
12,2019-11-21,Customer,155,22168,1725.341463414634,495173,287
12,2019-11-21,Subscriber,63,28299,709.0760456273764,1678383,2367
12,2019-11-22,Customer,163,15347,1299.1517857142858,145505,112
12,2019-11-22,Subscriber,64,11793,614.4338172502135,719502,1171
12,2019-11-23,Customer,66,24785,1509.982019363762,1091717,723
12,2019-11-23,Subscriber,61,74611,756.8001890954932,2401327,3173
12,2019-11-24,Customer,155,70565,2234.5882352941176,151952,68
12,2019-11-24,Subscriber,69,4382,575.6402515723271,457634,795
12,2019-11-25,Customer,145,13246,1790.1556291390727,540627,302
12,2019-11-25,Subscriber,67,26499,698.5395369156837,1598957,2289
12,2019-11-26,Customer,64,67407,1751.2412993039443,754785,431
12,2019-11-26,Subscriber,62,496724,855.0523681170581,2220571,2597
12,2019-11-27,Customer,139,87789,1723.7601809954751,761902,442
12,2019-11-27,Subscriber,63,352513,797.9940267041462,2271091,2846
12,2019-11-28,Customer,122,798630,6650.325878594249,2081552,313
12,2019-11-28,Subscriber,68,4627,688.4347826086956,823368,1196
12,2019-11-29,Customer,64,109323,1785.640410958904,521407,292
12,2019-11-29,Subscriber,69,75072,696.231884057971,960800,1380
12,2019-11-30,Customer,73,271086,2392.9099307159354,1036130,433
12,2019-11-30,Subscriber,61,11307,671.6381118881119,1152531,1716
12,2019-12-01,Customer,120,3842,840.0806451612904,52085,62
12,2019-12-01,Subscriber,69,6213,578.4071428571428,566839,980
12,2019-12-02,Customer,144,2807,989.7083333333334,23753,24
12,2019-12-02,Subscriber,66,5249,610.758377425044,346300,567
12,2019-12-03,Customer,88,514985,6863.208791208791,624552,91
12,2019-12-03,Subscriber,64,16907,633.2930327868852,927141,1464
12,2019-12-04,Customer,198,245970,3219.939393939394,425032,132
12,2019-12-04,Subscriber,64,359617,879.4594005449592,1613808,1835
12,2019-12-05,Customer,114,9819,1266.3422818791946,188685,149
12,2019-12-05,Subscriber,61,88170,711.3240883410375,1384948,1947
12,2019-12-06,Customer,109,84565,2596.705882352941,529728,204
12,2019-12-06,Subscriber,65,6180,631.9021392808376,1388289,2197
12,2019-12-07,Customer,120,420576,2693.4606741573034,1198590,445
12,2019-12-07,Subscriber,61,16637,673.4037079076807,1779806,2643
12,2019-12-08,Customer,68,80061,1705.6542056074766,730020,428
12,2019-12-08,Subscriber,61,101868,695.9208199356913,1731451,2488
12,2019-12-09,Customer,166,2434151,34419.583333333336,2891245,84
12,2019-12-09,Subscriber,64,71759,665.9057519057519,960902,1443
12,2019-12-10,Customer,170,31124,1974.3896103896104,152028,77
12,2019-12-10,Subscriber,72,26391,644.7792452830189,683466,1060
12,2019-12-11,Customer,209,22322,1459.58407079646,164933,113
12,2019-12-11,Subscriber,72,2441781,2018.228029867892,3513735,1741
12,2019-12-12,Customer,173,7270,1097.7107438016528,132823,121
12,2019-12-12,Subscriber,61,692585,999.8431157432804,1822714,1823
12,2019-12-13,Customer,108,82669,1805.6942148760331,436978,242
12,2019-12-13,Subscriber,63,624447,923.1528150134048,2066016,2238
12,2019-12-14,Customer,65,154905,2100.130699088146,690943,329
12,2019-12-14,Subscriber,62,365534,810.719570405728,2038149,2514
12,2019-12-15,Customer,178,73145,1952.4424552429668,763405,391
12,2019-12-15,Subscriber,62,439577,891.9477697293175,2339579,2623
12,2019-12-16,Customer,65,13106,1599.120481927711,265454,166
12,2019-12-16,Subscriber,61,332720,967.8979833926453,1631876,1686
12,2019-12-17,Customer,219,10534,1307.4444444444443,35301,27
12,2019-12-17,Subscriber,80,2656,584.6285097192225,270683,463
12,2019-12-18,Customer,115,7872,1145.7435897435898,134052,117
12,2019-12-18,Subscriber,63,14045,620.9256619144603,1219498,1964
12,2019-12-19,Customer,177,24033,1652.9298245614036,94217,57
12,2019-12-19,Subscriber,65,4010,587.3392,734174,1250
12,2019-12-20,Customer,69,95581,2488.2738095238096,209015,84
12,2019-12-20,Subscriber,61,42326,623.4738636363636,1097314,1760
12,2019-12-21,Customer,71,11088,1332.8,266560,200
12,2019-12-21,Subscriber,61,12226,615.5097317201473,1170084,1901
12,2019-12-22,Customer,88,12740,1483.0380228136883,390039,263
12,2019-12-22,Subscriber,66,74010,707.2733188720174,1304212,1844
12,2019-12-23,Customer,140,19301,1704.6903225806452,528454,310
12,2019-12-23,Subscriber,61,4321,670.8126508932883,1389253,2071
12,2019-12-24,Customer,206,183212,3166.2361111111113,911876,288
12,2019-12-24,Subscriber,64,166762,713.935212660732,1443577,2022
12,2019-12-25,Customer,64,113130,2046.845744680851,769614,376
12,2019-12-25,Subscriber,82,7972,739.8868421052632,562314,760
12,2019-12-26,Customer,62,85447,1726.7992700729926,473143,274
12,2019-12-26,Subscriber,63,8612,647.9490308686288,902593,1393
12,2019-12-27,Customer,73,10528,1646.7108695652173,757487,460
12,2019-12-27,Subscriber,61,177047,768.5776566757493,1410340,1835
12,2019-12-28,Customer,64,77953,1624.621931260229,992644,611
12,2019-12-28,Subscriber,61,4040,700.792618629174,1196253,1707
12,2019-12-29,Customer,63,71771,1774.004008016032,885228,499
12,2019-12-29,Subscriber,61,4506,659.9460556844548,1137747,1724
12,2019-12-30,Customer,215,19251,1682.0,94192,56
12,2019-12-30,Subscriber,81,5519,626.0313014827018,380001,607
12,2019-12-31,Customer,138,72234,1892.22102425876,702014,371
12,2019-12-31,Subscriber,61,11685,638.3833097595474,1354011,2121
13,2019-01-01,Customer,71,980214,3173.482993197279,2332510,735
13,2019-01-01,Subscriber,64,11606,912.781507656066,1549903,1698
13,2019-01-02,Customer,88,18685,1747.929961089494,449218,257
13,2019-01-02,Subscriber,66,7801,658.9125979505726,1093136,1659
13,2019-01-03,Customer,62,176456,3287.1885714285713,575258,175
13,2019-01-03,Subscriber,65,5003,631.6144505160898,1040269,1647
13,2019-01-04,Customer,134,16347,1612.4890829694323,369260,229
13,2019-01-04,Subscriber,62,59917,672.2267126663381,1363948,2029
13,2019-01-05,Customer,151,8000,1614.014705882353,109753,68
13,2019-01-05,Subscriber,67,462952,959.0358620689656,1390602,1450
13,2019-01-06,Customer,161,67697,2136.3573407202216,771225,361
13,2019-01-06,Subscriber,62,72591,844.4996423462088,2361221,2796
13,2019-01-07,Customer,225,174126,4065.2077922077924,313021,77
13,2019-01-07,Subscriber,64,62564,682.4932835820896,914541,1340
13,2019-01-08,Customer,330,5329,1600.857142857143,112060,70
13,2019-01-08,Subscriber,61,8289,654.7808383233532,1093484,1670
13,2019-01-09,Customer,102,8593,1445.3551401869158,154653,107
13,2019-01-09,Subscriber,64,3510,626.55330781848,1145966,1829
13,2019-01-10,Customer,67,5688,1338.5483870967741,82990,62
13,2019-01-10,Subscriber,61,3569,581.0650960942344,937258,1613
13,2019-01-11,Customer,230,4350,1149.0344827586207,99966,87
13,2019-01-11,Subscriber,64,11307,595.6242083040113,846382,1421
13,2019-01-12,Customer,154,4585,1262.7067669172932,167940,133
13,2019-01-12,Subscriber,63,68364,688.9710784313726,1405501,2040
13,2019-01-13,Customer,182,5493,1404.7936507936508,177004,126
13,2019-01-13,Subscriber,67,85053,737.8520020273695,1455782,1973
13,2019-01-14,Customer,161,4070,1153.5254237288136,68058,59
13,2019-01-14,Subscriber,70,5970,620.2893772893773,846695,1365
13,2019-01-15,Customer,259,19802,1743.445652173913,160397,92
13,2019-01-15,Subscriber,61,14353,625.556084296397,920193,1471
13,2019-01-16,Customer,154,28774,1926.5081967213114,117517,61
13,2019-01-16,Subscriber,65,13047,653.8076688983566,1074206,1643
13,2019-01-17,Customer,148,4752,1112.9558823529412,75681,68
13,2019-01-17,Subscriber,61,10068,636.0202578268877,1036077,1629
13,2019-01-18,Customer,255,78572,2957.32,295732,100
13,2019-01-18,Subscriber,62,31194,602.8405197873598,1020609,1693
13,2019-01-19,Customer,85,36832,1629.3173076923076,338898,208
13,2019-01-19,Subscriber,62,65113,692.4829931972789,1425130,2058
13,2019-01-20,Customer,114,609705,8176.1,899371,110
13,2019-01-20,Subscriber,61,7850,640.1178637200736,1042752,1629
13,2019-01-21,Customer,73,2757,1163.5454545454545,25598,22
13,2019-01-21,Subscriber,65,16525,555.8854314002829,393011,707
13,2019-01-22,Customer,188,241599,5515.722222222223,297849,54
13,2019-01-22,Subscriber,63,10029,605.7875329236172,689992,1139
13,2019-01-23,Customer,136,14955,1315.8333333333333,102635,78
13,2019-01-23,Subscriber,66,9949,631.9798780487805,1036447,1640
13,2019-01-24,Customer,185,24347,2041.3529411764705,34703,17
13,2019-01-24,Subscriber,78,6269,633.6447105788424,317456,501
13,2019-01-25,Customer,72,4586,1207.1315789473683,137613,114
13,2019-01-25,Subscriber,62,6824,624.030612244898,1161945,1862
13,2019-01-26,Customer,65,26759,1523.8362068965516,353530,232
13,2019-01-26,Subscriber,62,690794,1009.2381609195402,2195093,2175
13,2019-01-27,Customer,133,94938,2047.0991501416431,722626,353
13,2019-01-27,Subscriber,61,9951,770.6697506033789,1915885,2486
13,2019-01-28,Customer,64,17974,1805.3263157894737,171506,95
13,2019-01-28,Subscriber,61,7149,584.838004101162,855618,1463
13,2019-01-29,Customer,165,20487,1481.8823529411766,75576,51
13,2019-01-29,Subscriber,68,7080,612.1166868198308,1012441,1654
13,2019-01-30,Customer,206,5034,1287.0833333333333,77225,60
13,2019-01-30,Subscriber,65,16964,663.0940438871473,846108,1276
13,2019-01-31,Customer,201,2088,1145.392857142857,32071,28
13,2019-01-31,Subscriber,61,7364,610.9550128534704,475323,778
13,2019-02-01,Customer,205,8527,1530.4242424242425,50504,33
13,2019-02-01,Subscriber,64,23177,599.3661852166525,705454,1177
13,2019-02-02,Customer,161,18605,1878.1382978723404,176545,94
13,2019-02-02,Subscriber,62,73665,689.0425287356322,1198934,1740
13,2019-02-03,Customer,121,102190,2009.1396103896104,618815,308
13,2019-02-03,Subscriber,61,254353,863.7683892870615,2289850,2651
13,2019-02-04,Customer,86,2403037,13595.132075471698,2882168,212
13,2019-02-04,Subscriber,61,20613,730.7904160084255,1387771,1899
13,2019-02-05,Customer,97,160307,2579.78073089701,776514,301
13,2019-02-05,Subscriber,61,64658,812.614153327717,1929146,2374
13,2019-02-06,Customer,93,19130,1598.975,255836,160
13,2019-02-06,Subscriber,61,29117,664.4511278195489,1237208,1862
13,2019-02-07,Customer,107,4881,1360.4344262295083,165973,122
13,2019-02-07,Subscriber,61,7304,651.95149464185,1155910,1773
13,2019-02-08,Customer,180,35568,1772.8219178082193,258832,146
13,2019-02-08,Subscriber,64,8447,638.5772769089236,1388267,2174
13,2019-02-09,Customer,118,80256,1890.8496732026144,289300,153
13,2019-02-09,Subscriber,67,126915,847.2367149758454,1578402,1863
13,2019-02-10,Customer,65,68942,1848.2117647058824,314196,170
13,2019-02-10,Subscriber,63,794105,1041.4578844270322,2126657,2042
13,2019-02-11,Customer,115,13535,1548.1470588235295,105274,68
13,2019-02-11,Subscriber,64,6203,611.2566844919786,914440,1496
13,2019-02-12,Customer,954,4264,1937.5,19375,10
13,2019-02-12,Subscriber,69,4057,759.5472312703583,233181,307
13,2019-02-13,Customer,157,4611,1173.851851851852,63388,54
13,2019-02-13,Subscriber,65,93683,736.2309124767226,1186068,1611
13,2019-02-14,Customer,79,14472,1732.5413533834587,230428,133
13,2019-02-14,Subscriber,74,9065,691.5372570194385,1280727,1852
13,2019-02-15,Customer,70,20387,1752.0267379679144,327629,187
13,2019-02-15,Subscriber,63,13632,696.222833562586,1518462,2181
13,2019-02-16,Customer,69,506314,4201.120454545455,1848493,440
13,2019-02-16,Subscriber,63,14368,786.7973773265652,1859989,2364
13,2019-02-17,Customer,61,149528,1968.2234957020057,686910,349
13,2019-02-17,Subscriber,61,14840,708.8156779661017,1338244,1888
13,2019-02-18,Customer,152,7444,1464.9360465116279,251969,172
13,2019-02-18,Subscriber,63,37334,696.6579887697804,1364753,1959
13,2019-02-19,Customer,150,8234,1474.0240963855422,122344,83
13,2019-02-19,Subscriber,61,5422,638.2619899785254,891652,1397
13,2019-02-20,Customer,254,160766,11071.846153846154,287868,26
13,2019-02-20,Subscriber,77,73714,887.6997840172786,411005,463
13,2019-02-21,Customer,141,8084,1408.1788079470198,212635,151
13,2019-02-21,Subscriber,62,24941,690.5851428571428,1208524,1750
13,2019-02-22,Customer,201,93814,2228.469945355191,407810,183
13,2019-02-22,Subscriber,61,12170,678.7907949790795,1297848,1912
13,2019-02-23,Customer,91,85117,1647.8974358974358,578412,351
13,2019-02-23,Subscriber,61,205938,801.8088410991637,2013342,2511
13,2019-02-24,Customer,70,163471,2381.726775956284,435856,183
13,2019-02-24,Subscriber,70,13418,712.7835892514396,1485441,2084
