start_sta_name,usertype,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count,birth_year_min,birth_year_max,start_sta_lat_min,start_sta_lon_min
Lexington Ave & E 120 St,Customer,67,570564,4680.4442344045365,2475955,529,1950,2002,40.8013066,-73.93981670000001
Lexington Ave & E 120 St,Subscriber,61,212310,841.6374762608145,3988520,4739,1942,2001,40.8013066,-73.93981670000001
Lexington Ave & E 127 St,Customer,62,1449369,12397.32561728395,8033467,648,1950,2003,40.805726,-73.936322
Lexington Ave & E 127 St,Subscriber,62,776265,1148.1422979507254,4986382,4343,1935,2003,40.805726,-73.936322
Lexington Ave & E 26 St,Customer,61,936273,1499.0968739264858,8727742,5822,1949,2003,40.741459000000006,-73.983293
Lexington Ave & E 26 St,Subscriber,61,901258,757.7863018146397,42010157,55438,1886,2003,40.741459000000006,-73.983293
Lexington Ave & E 29 St,Customer,70,1122784,1759.5306291390727,6376539,3624,1937,2003,40.74311555376486,-73.98215353488922
Lexington Ave & E 29 St,Subscriber,61,230910,685.5854449321628,27489234,40096,1885,2003,40.74311555376486,-73.98215353488922
Lexington Ave & E 36 St,Customer,63,144747,1290.9724212034384,3604395,2792,1951,2003,40.747573958954796,-73.97880077362059
Lexington Ave & E 36 St,Subscriber,63,53416,718.870686287277,16560624,23037,1885,2003,40.747573958954796,-73.97880077362059
Lexington Ave & E 63 St,Customer,62,87320,1706.261071060762,3313559,1942,1949,2003,40.76440023,-73.96648977
Lexington Ave & E 63 St,Subscriber,62,166756,778.2513018322082,12105699,15555,1889,2002,40.76440023,-73.96648977
Liberty St & Broadway,Customer,62,2046109,2737.5990323999413,18673163,6821,1901,2003,40.70905623,-74.01043382
Liberty St & Broadway,Subscriber,61,470913,786.8900921085387,31609375,40170,1885,2003,40.70905623,-74.01043382
Lincoln Pl & Classon Ave,Customer,104,793330,2657.0905044510387,1790879,674,1959,2003,40.672168299999996,-73.9609
Lincoln Pl & Classon Ave,Subscriber,61,751964,915.8862394436165,3687358,4026,1900,2001,40.672168299999996,-73.9609
Linden St & Knickerbocker Ave,Customer,342,161499,8253.565217391304,189832,23,1969,1998,40.697140000000005,-73.91566
Linden St & Knickerbocker Ave,Subscriber,79,7338,1099.765625,140770,128,1952,2000,40.697140000000005,-73.91566
Lispenard St & Broadway,Customer,65,873458,1888.3997625508819,11134005,5896,1911,2003,40.71939226,-74.00247214
Lispenard St & Broadway,Subscriber,62,336089,724.5081117831857,30903169,42654,1888,2003,40.71939226,-74.00247214
Little West St & 1 Pl,Customer,61,606737,1780.671783148269,27262085,15310,1901,2003,40.70569254,-74.01677685
Little West St & 1 Pl,Subscriber,61,2571434,1013.0122902447786,39481141,38974,1886,2003,40.70569254,-74.01677685
Lorimer St & Broadway,Customer,73,885284,2445.4171122994653,2286465,935,1956,2002,40.70411791,-73.94818595
Lorimer St & Broadway,Subscriber,61,74379,641.5770371662886,3676878,5731,1910,2003,40.70411791,-73.94818595
Lorimer St & Calyer St,Customer,443,1588,967.5,11610,12,1969,1998,40.72795,-73.95414
Lorimer St & Calyer St,Subscriber,66,2993,593.4240837696335,113344,191,1958,2001,40.72795,-73.95414
MacDougal St & Prince St,Customer,61,615859,1627.3104579285985,12899690,7927,1901,2003,40.72710258,-74.00297088
MacDougal St & Prince St,Subscriber,61,1223085,818.3460616122487,48798794,59631,1886,2003,40.72710258,-74.00297088
MacDougal St & Washington Sq,Customer,61,81989,1377.4261998685076,8380261,6084,1945,2003,40.73226398,-73.99852205
MacDougal St & Washington Sq,Subscriber,61,331950,710.5018846122101,25824612,36347,1888,2003,40.73226398,-73.99852205
Macon St & Nostrand Ave,Customer,76,2306979,8051.579821200511,12608774,1566,1950,2003,40.6809833854,-73.9500479759
Macon St & Nostrand Ave,Subscriber,63,1797144,982.6374782215913,15227933,15497,1886,2002,40.6809833854,-73.9500479759
Madison Ave & E 120 St,Customer,84,1376460,4949.189959294437,3647553,737,1953,2003,40.80295,-73.942954
Madison Ave & E 120 St,Subscriber,61,745334,992.791553133515,4372254,4404,1936,2002,40.80295,-73.942954
Madison Ave & E 82 St,Customer,61,478224,1901.142423041353,14389747,7569,1942,2003,40.7781314,-73.96069399
Madison Ave & E 82 St,Subscriber,61,161773,870.8956801470588,13265483,15232,1885,2003,40.7781314,-73.96069399
Madison Ave & E 99 St,Customer,70,345965,1913.2572769953051,2037619,1065,1952,2003,40.78948541553215,-73.9524292945862
Madison Ave & E 99 St,Subscriber,62,516076,795.3383829787234,9345226,11750,1888,2003,40.78948541553215,-73.9524292945862
Madison St & Clinton St,Customer,62,414152,1783.203426124197,3331024,1868,1955,2003,40.71269042,-73.98776323
Madison St & Clinton St,Subscriber,61,1058966,880.0702961550978,18929432,21509,1900,2003,40.71269042,-73.98776323
Madison St & Cypress Ave,Customer,146,410285,32464.846153846152,422043,13,1969,1996,40.70068,-73.90742
Madison St & Cypress Ave,Subscriber,77,2021,727.6363636363636,24012,33,1968,1997,40.70068,-73.90742
Madison St & Evergreen Ave,Customer,219,2382,1151.3529411764705,39146,34,1968,2001,40.69122,-73.91693000000001
Madison St & Evergreen Ave,Subscriber,71,12692,851.45,85145,100,1954,1997,40.69122,-73.91693000000001
Madison St & Forest Ave,Customer,329,2483,1040.6,10406,10,1969,1997,40.70555,-73.90245
Madison St & Forest Ave,Subscriber,103,5912,1196.6774193548388,37097,31,1954,1998,40.70555,-73.90245
Madison St & Montgomery St,Customer,64,150514,1661.8441961514586,2677231,1611,1946,2003,40.713126,-73.984844
Madison St & Montgomery St,Subscriber,61,542340,806.9016175266175,15763630,19536,1923,2003,40.713126,-73.984844
Madison St & Seneca Ave,Customer,297,5362,1729.8461538461538,22488,13,1969,2000,40.70183,-73.90625
Madison St & Seneca Ave,Subscriber,134,3062,742.9215686274509,37889,51,1955,1994,40.70183,-73.90625
Madison St & Woodward Ave,Customer,1100,1100,1100.0,1100,1,1969,1969,40.70408,-73.90408000000001
Madison St & Woodward Ave,Subscriber,121,3499,1295.0,6475,5,1985,1998,40.70408,-73.90408000000001
Maiden Ln & Pearl St,Customer,75,2843331,3601.2272043334337,11966878,3323,1900,2003,40.70706456,-74.00731853
Maiden Ln & Pearl St,Subscriber,61,205535,884.0568886364712,18679238,21129,1885,2003,40.70706456,-74.00731853
Manhattan Av & Leonard St,Customer,185,3155,1607.7333333333333,24116,15,1969,1995,40.72084,-73.94844
Manhattan Av & Leonard St,Subscriber,98,1948,500.1698113207547,106036,212,1951,1999,40.72084,-73.94844
Marcus Garvey Blvd & Macon St,Customer,67,1304306,5269.5605095541405,4963926,942,1955,2001,40.682601,-73.938037
Marcus Garvey Blvd & Macon St,Subscriber,66,368378,1058.227773695812,5760992,5444,1917,2002,40.682601,-73.938037
Marcy Ave & Lafayette Ave,Customer,113,1531116,8342.890625,9611010,1152,1937,2002,40.6900815,-73.94791500000001
Marcy Ave & Lafayette Ave,Subscriber,62,146361,996.178640776699,4617288,4635,1938,2002,40.6900815,-73.94791500000001
Market St & Cherry St,Customer,61,69047,1456.3744385463453,3566661,2449,1930,2003,40.71076228,-73.99400398
Market St & Cherry St,Subscriber,61,173298,800.7931476517888,13743212,17162,1910,2003,40.71076228,-73.99400398
McGuinness Blvd & Eagle St,Customer,62,682544,1827.091921005386,5088451,2785,1893,2003,40.73555,-73.95284000000001
McGuinness Blvd & Eagle St,Subscriber,64,162498,743.2580070151228,12926000,17391,1887,2003,40.73555,-73.95284000000001
McKibbin St & Bogart St,Customer,62,1983681,3398.914302258251,5869925,1727,1958,2003,40.706237,-73.933871
McKibbin St & Bogart St,Subscriber,61,333206,1090.6374785381408,4446529,4077,1887,2001,40.706237,-73.933871
McKibbin St & Manhattan Ave,Customer,70,142455,1485.2171113155473,1614431,1087,1949,2003,40.70510918,-73.94407279
McKibbin St & Manhattan Ave,Subscriber,62,518017,889.9963987869598,4695621,5276,1926,2001,40.70510918,-73.94407279
Melrose St & Broadway,Customer,217,4523,1015.8095238095239,106660,105,1969,2000,40.697480999999996,-73.935877
Melrose St & Broadway,Subscriber,78,4637,783.842,391921,500,1938,2001,40.697480999999996,-73.935877
Menahan St & Central Ave,Customer,256,5198,1452.3333333333333,43570,30,1963,1999,40.69543,-73.9196
Menahan St & Central Ave,Subscriber,100,2848,762.8450704225352,108324,142,1969,1998,40.69543,-73.9196
Menahan St & Onderdonk Ave,Customer,158,1511,692.4285714285714,4847,7,1969,2002,40.705529999999996,-73.9096
Menahan St & Onderdonk Ave,Subscriber,92,2579,646.2121212121212,21325,33,1947,1996,40.705529999999996,-73.9096
Menahan St & Seneca Ave,Customer,143,2707,1011.5454545454545,11127,11,1969,1996,40.704609999999995,-73.91054
Menahan St & Seneca Ave,Subscriber,145,2384,743.9655172413793,21575,29,1947,1996,40.704609999999995,-73.91054
Menahan St & Wyckoff Ave,Customer,95,11859,1566.9736842105262,59545,38,1969,1997,40.70113,-73.91422
Menahan St & Wyckoff Ave,Subscriber,88,6938,854.0734693877552,209248,245,1936,2000,40.70113,-73.91422
Mercer St & Bleecker St,Customer,63,380136,1515.214632512975,9050377,5973,1945,2003,40.72706363348306,-73.99662137031554
Mercer St & Bleecker St,Subscriber,61,1311310,743.701922115327,37182865,49997,1885,2003,40.72706363348306,-73.99662137031554
Mercer St & Spring St,Customer,63,2061942,2077.3151061173535,16639294,8010,1919,2003,40.72362738,-73.99949601
Mercer St & Spring St,Subscriber,61,744809,858.1609494754074,34598475,40317,1888,2003,40.72362738,-73.99949601
Meserole Ave & Manhattan Ave,Customer,64,131859,1308.4863636363636,3454404,2640,1946,2003,40.72708584,-73.95299117
Meserole Ave & Manhattan Ave,Subscriber,61,328969,658.5089179001563,14325203,21754,1887,2002,40.72708584,-73.953
Metropolitan Ave & Bedford Ave,Customer,61,204778,1533.817889731397,11934637,7781,1945,2003,40.71534825,-73.96024116
Metropolitan Ave & Bedford Ave,Subscriber,61,504345,704.7790243437664,29588033,41982,1886,2003,40.71534825,-73.96024116
Metropolitan Ave & Meeker Ave,Customer,68,1655147,2079.295431123325,6052829,2911,1951,2003,40.71413311,-73.95234386
Metropolitan Ave & Meeker Ave,Subscriber,61,103673,601.2352623688156,10025598,16675,1887,2003,40.71413311,-73.95234386
Metropolitan Ave & Stewart Ave,Customer,421,5205,1224.6923076923076,47763,39,1965,2002,40.714009999999995,-73.92793
Metropolitan Ave & Stewart Ave,Subscriber,96,3065,877.6134453781513,104436,119,1960,1996,40.714009999999995,-73.92793
Metropolitan Ave & Vandervoort Ave,Customer,230,4915,1152.0857142857142,40323,35,1969,1992,40.714290000000005,-73.93323000000001
Metropolitan Ave & Vandervoort Ave,Subscriber,136,11739,973.9615384615385,101292,104,1952,1997,40.714290000000005,-73.93323000000001
Milton St & Franklin St,Customer,63,446518,1468.9548411787218,7676758,5226,1888,2003,40.72906,-73.95779
Milton St & Franklin St,Subscriber,61,345119,776.8697837011142,21334398,27462,1887,2003,40.72906,-73.95779
Moffat St & Bushwick,Customer,104,2703,979.8717948717949,38215,39,1969,1999,40.68458,-73.90925
Moffat St & Bushwick,Subscriber,74,2622,790.1529411764706,67163,85,1967,1999,40.68458,-73.90925
Monroe St & Bedford Ave,Customer,61,1342476,3470.1390449438204,4941478,1424,1949,2003,40.6851443,-73.95380904
Monroe St & Bedford Ave,Subscriber,62,387090,686.1207283611873,8251974,12027,1886,2002,40.6851443,-73.95380904
Monroe St & Classon Ave,Customer,66,79920,1534.1747997086673,2106422,1373,1949,2002,40.684568299999995,-73.95881081
Monroe St & Classon Ave,Subscriber,61,492191,841.3798556569731,7927481,9422,1886,2002,40.684568299999995,-73.95881081
Monroe St & Tompkins Ave,Customer,110,2041490,17428.902459016394,21263261,1220,1953,2003,40.686203000000006,-73.944694
Monroe St & Tompkins Ave,Subscriber,64,1324949,1409.494692668477,11419726,8102,1938,2002,40.686203000000006,-73.944694
Montague St & Clinton St,Customer,230,6196,1079.5581395348838,92842,86,1962,2001,40.694281141397326,-73.99230033159256
Montague St & Clinton St,Subscriber,71,7216,589.2895238095238,928131,1575,1935,2002,40.694281141397326,-73.99230033159256
Montgomery St & Franklin Ave,Customer,67,1121015,5574.134215500945,2948717,529,1900,2001,40.666439306870814,-73.96055638790129
Montgomery St & Franklin Ave,Subscriber,62,47682,859.2213822894169,1591278,1852,1886,2002,40.666439306870814,-73.96055638790129
Montrose Ave & Bushwick Ave,Customer,62,2498040,2687.7171242774566,7439601,2768,1953,2002,40.70767788,-73.94016171
Montrose Ave & Bushwick Ave,Subscriber,61,1233527,938.5005558643691,10130175,10794,1887,2001,40.70767788,-73.94016171
Morgan Ave & Lombardy St,Customer,116,2801,781.5454545454545,8597,11,1965,1998,40.72226,-73.93889
Morgan Ave & Lombardy St,Subscriber,120,2439,637.8064516129032,98860,155,1944,1998,40.72226,-73.93889
Morgan Ave & Maspeth Ave,Customer,171,22679,1251.9180327868853,76367,61,1952,2003,40.716,-73.93637
Morgan Ave & Maspeth Ave,Subscriber,62,4161,805.5681818181819,177225,220,1953,2003,40.716657,-73.93637
Morningside Ave & W 123 St,Customer,66,1052013,5975.259067357513,6919350,1158,1956,2003,40.81,-73.9551508
Morningside Ave & W 123 St,Subscriber,61,2848095,1388.0598703061378,9204225,6631,1912,2003,40.81,-73.9551508
Morningside Dr & Amsterdam Ave,Customer,65,582293,3625.4704761904763,1903372,525,1956,2001,40.81028506306003,-73.95736455917357
Morningside Dr & Amsterdam Ave,Subscriber,62,1266551,1259.0594353640415,4236735,3365,1943,2002,40.81028506306003,-73.95736455917357
Mott St & Prince St,Customer,61,492364,1509.6517683637776,11653002,7719,1932,2003,40.72317958,-73.99480012
Mott St & Prince St,Subscriber,61,1918442,835.2480705389804,39501387,47293,1885,2003,40.722,-73.995
Mt Morris Park W & W 120 St,Customer,66,1316793,3247.812030075188,3887631,1197,1953,2003,40.804038,-73.945925
Mt Morris Park W & W 120 St,Subscriber,61,273245,818.6189252050434,6687298,8169,1936,2002,40.804038,-73.945925
Murray St & Greenwich St,Customer,63,139587,1761.719883284702,8452732,4798,1918,2003,40.71485150526252,-74.01122331619263
Murray St & Greenwich St,Subscriber,61,206821,825.5514389947305,30549531,37005,1890,2003,40.71485150526252,-74.01122331619263
Murray St & West St,Customer,61,760848,1818.441388888889,13092778,7200,1938,2003,40.7149787,-74.013012
Murray St & West St,Subscriber,61,290837,859.5995785378506,26514349,30845,1887,2003,40.7149787,-74.013012
Myrtle Ave & Grove St,Customer,106,18391,2020.9423076923076,105089,52,1969,2001,40.69905,-73.91516
Myrtle Ave & Grove St,Subscriber,73,3520,951.8461538461538,259854,273,1953,2000,40.69905,-73.91516
Myrtle Ave & Lewis Ave,Customer,65,2046352,7020.614542268944,16028063,2283,1955,2003,40.69681963,-73.93756926
Myrtle Ave & Lewis Ave,Subscriber,61,357202,832.2433085501859,8954938,10760,1888,2002,40.69681963,-73.93756926
Myrtle Ave & Linden St,Customer,223,28133,2341.8695652173915,161589,69,1962,2000,40.69943,-73.91337
Myrtle Ave & Linden St,Subscriber,62,419922,1947.6299019607843,794633,408,1945,2001,40.69943,-73.91337
Myrtle Ave & Marcy Ave,Customer,66,1352038,8928.040799333889,10722577,1201,1949,2003,40.69539817,-73.94954908
Myrtle Ave & Marcy Ave,Subscriber,61,796884,872.3622851834649,5634588,6459,1888,2001,40.69539817,-73.94954908
Myrtle Ave & St Edwards St,Customer,62,677919,3550.6086620262954,4590937,1293,1950,2003,40.69327018,-73.97703874
Myrtle Ave & St Edwards St,Subscriber,62,646992,933.5954491017964,7795522,8350,1900,2003,40.69327018,-73.97703874
N 11 St & Kent Ave,Customer,64,1369628,1999.796224588577,8263158,4132,1945,2003,40.72248188638219,-73.95921930670737
N 11 St & Kent Ave,Subscriber,61,138003,810.4135021097046,6914448,8532,1885,2003,40.72248188638219,-73.95921930670737
N 12 St & Bedford Ave,Customer,61,257587,1809.1182669789227,7724935,4270,1949,2003,40.72079821,-73.95484712
N 12 St & Bedford Ave,Subscriber,61,176681,689.4989099051323,11701486,16971,1889,2003,40.72079821,-73.95484712
N 15 St & Wythe Ave,Customer,70,233591,2096.562340966921,2471847,1179,1953,2002,40.724055,-73.955736
N 15 St & Wythe Ave,Subscriber,61,140086,721.1151532932375,4915842,6817,1910,2003,40.724055,-73.955736
N 6 St & Bedford Ave,Customer,66,1903229,2225.460511500724,13835688,6217,1929,2003,40.71745169,-73.95850939
N 6 St & Bedford Ave,Subscriber,61,439513,609.5950252431967,24752606,40605,1886,2003,40.71745169,-73.95850939
NYCBS DEPOT - DELANCEY,Subscriber,398,64315,11287.0,67722,6,1977,1988,40.71644423134479,-73.9823305606842
NYCBS Depot - GOW,Subscriber,61,8421,1163.8511627906976,250228,215,1960,1998,40.66906013501107,-73.99463653564453
Nassau Ave & Newell St,Customer,66,1710328,2786.734813847159,4266491,1531,1942,2003,40.724812564400175,-73.94752621650694
Nassau Ave & Newell St,Subscriber,61,87225,703.5603686016009,10459832,14867,1887,2002,40.724812564400175,-73.94752621650694
Nassau Ave & Russell St,Customer,69,306486,1240.1597826086957,3422841,2760,1950,2001,40.725570000000005,-73.94434
Nassau Ave & Russell St,Subscriber,62,505064,687.3638483965015,14145948,20580,1887,2002,40.725570000000005,-73.94434
Nassau St & Navy St,Customer,67,1229787,3099.5251937984494,9596130,3096,1943,2003,40.69839895,-73.98068914
Nassau St & Navy St,Subscriber,62,1290294,1039.070114814402,9321498,8971,1890,2003,40.69839895,-73.98068914
Newton Rd & 44 St,Customer,71,90967,1760.185975609756,1154682,656,1956,2003,40.7595701,-73.91426779999999
Newton Rd & 44 St,Subscriber,63,10623,879.0475071782824,3367631,3831,1947,2000,40.7595701,-73.91426779999999
Newtown Ave & 23 St,Customer,90,216136,1422.839243498818,1203722,846,1959,2002,40.7713615,-73.9246145
Newtown Ave & 23 St,Subscriber,67,1037842,697.9176507147297,4491798,6436,1897,2002,40.7713615,-73.9246145
Norfolk St & Broome St,Customer,61,1136712,2098.953078696082,12749041,6074,1944,2003,40.7172274,-73.98802084
Norfolk St & Broome St,Subscriber,61,1261699,864.6400192747861,35886884,41505,1889,2003,40.7172274,-73.98802084
Norman St & Wyckoff Ave,Customer,540,1925,938.8125,15021,16,1969,1999,40.695170000000005,-73.90311
Norman St & Wyckoff Ave,Subscriber,64,2848,696.1397849462365,64741,93,1952,1994,40.695170000000005,-73.90311
North Moore St & Greenwich St,Customer,61,1021407,1721.0410209662716,11327892,6582,1946,2003,40.72019521437465,-74.0103006362915
North Moore St & Greenwich St,Subscriber,61,501048,752.3748824819805,48016565,63820,1891,2003,40.72019521437465,-74.0103006362915
Nostrand Ave & Myrtle Ave,Customer,64,1130230,3443.4655704008223,3350492,973,1952,2003,40.69527008,-73.95238108
Nostrand Ave & Myrtle Ave,Subscriber,61,348317,971.4344460570876,4015910,4134,1932,2001,40.69527008,-73.95238108
Old Fulton St,Customer,61,719867,2218.57618224104,37203304,16769,1945,2003,40.70277159,-73.99383605
Old Fulton St,Subscriber,61,902496,1081.616200775352,21204004,19604,1885,2003,40.70277159,-73.99383605
Old Slip & Front St,Customer,62,1658837,2391.524890190337,6533646,2732,1935,2003,40.703799200000006,-74.00838676
