hour_of_day,date,gender,tripduration_min,tripduration_max,tripduration_mean,tripduration_sum,tripduration_count
05,2019-01-30,0,495,2394,1114.2,5571,5
05,2019-01-30,1,78,3304,511.41328413284134,138593,271
05,2019-01-30,2,64,1686,489.1132075471698,25923,53
05,2019-01-31,0,541,2011,1276.0,2552,2
05,2019-01-31,1,78,2271,453.0220588235294,61611,136
05,2019-01-31,2,156,728,382.72,9568,25
05,2019-02-01,0,494,554,524.0,1048,2
05,2019-02-01,1,78,1749,435.625,69700,160
05,2019-02-01,2,140,1876,450.5263157894737,17120,38
05,2019-02-02,1,65,31537,1203.8444444444444,54173,45
05,2019-02-02,2,149,1416,350.0,4550,13
05,2019-02-03,0,276,2158,1217.0,2434,2
05,2019-02-03,1,87,2424,631.3191489361702,29672,47
05,2019-02-03,2,234,1544,602.7142857142857,4219,7
05,2019-02-04,0,290,7633,1336.0,10688,8
05,2019-02-04,1,82,17901,614.97,184491,300
05,2019-02-04,2,127,2059,476.1818181818182,31428,66
05,2019-02-05,0,228,2475,1226.0,6130,5
05,2019-02-05,1,77,3470,571.6027397260274,208635,365
05,2019-02-05,2,87,1920,552.2682926829268,45286,82
05,2019-02-06,0,141,1747,935.3333333333334,2806,3
05,2019-02-06,1,66,2681,516.5955056179776,183908,356
05,2019-02-06,2,93,2050,524.4179104477612,35136,67
05,2019-02-07,0,91,2226,606.6666666666666,5460,9
05,2019-02-07,1,81,2720,540.0245398773006,176048,326
05,2019-02-07,2,71,5220,599.1851851851852,32356,54
05,2019-02-08,0,234,1516,904.3333333333334,2713,3
05,2019-02-08,1,62,2685,512.2836879432624,144464,282
05,2019-02-08,2,98,1721,495.20588235294116,33674,68
05,2019-02-09,0,2659,2678,2668.5,5337,2
05,2019-02-09,1,78,2710,631.859649122807,36016,57
05,2019-02-09,2,164,438,311.2,1556,5
05,2019-02-10,1,63,1835,454.96363636363634,25023,55
05,2019-02-10,2,213,1045,497.1666666666667,2983,6
05,2019-02-11,0,114,2135,915.625,7325,8
05,2019-02-11,1,63,2712,528.5671140939597,157513,298
05,2019-02-11,2,71,1904,457.609375,29287,64
05,2019-02-12,0,122,1796,1221.6666666666667,3665,3
05,2019-02-12,1,75,3543,512.1693811074919,157236,307
05,2019-02-12,2,69,1681,518.4057971014493,35770,69
05,2019-02-13,0,101,1164,601.0,2404,4
05,2019-02-13,1,69,95156,893.7489711934156,217181,243
05,2019-02-13,2,130,2472,562.3783783783783,20808,37
05,2019-02-14,0,417,1722,830.4285714285714,5813,7
05,2019-02-14,1,64,3809,521.9929577464789,148246,284
05,2019-02-14,2,90,1887,461.5079365079365,29075,63
05,2019-02-15,0,146,1040,522.0,3654,7
05,2019-02-15,1,62,32793,618.9933774834437,186936,302
05,2019-02-15,2,86,2790,519.3142857142857,36352,70
05,2019-02-16,0,503,2600,1833.3333333333333,5500,3
05,2019-02-16,1,80,31052,934.2658227848101,73807,79
05,2019-02-16,2,120,2120,623.6666666666666,7484,12
05,2019-02-17,1,128,2572,559.3658536585366,22934,41
05,2019-02-17,2,92,2174,491.5,5898,12
05,2019-02-18,0,471,471,471.0,471,1
05,2019-02-18,1,86,3066,515.328947368421,39165,76
05,2019-02-18,2,110,1026,400.6,6009,15
05,2019-02-19,0,324,1723,823.6666666666666,2471,3
05,2019-02-19,1,70,20291,594.2556390977444,158072,266
05,2019-02-19,2,80,1723,542.8545454545455,29857,55
05,2019-02-20,0,226,1879,971.25,3885,4
05,2019-02-20,1,73,2628,508.18835616438355,148391,292
05,2019-02-20,2,142,2060,573.671875,36715,64
05,2019-02-21,0,295,399,347.0,694,2
05,2019-02-21,1,82,2237,514.510752688172,95699,186
05,2019-02-21,2,152,1999,501.06382978723406,23550,47
05,2019-02-22,0,1815,1815,1815.0,1815,1
05,2019-02-22,1,87,2702,537.644128113879,151078,281
05,2019-02-22,2,78,2051,539.9,32394,60
05,2019-02-23,0,1647,1647,1647.0,1647,1
05,2019-02-23,1,85,6373,1041.640625,66665,64
05,2019-02-23,2,144,940,391.15384615384613,5085,13
05,2019-02-24,0,469,469,469.0,469,1
05,2019-02-24,1,84,2397,516.2857142857143,14456,28
05,2019-02-24,2,399,399,399.0,399,1
05,2019-02-25,0,184,1159,591.0,2364,4
05,2019-02-25,1,61,2413,509.5762711864407,150325,295
05,2019-02-25,2,71,2139,542.6,32556,60
05,2019-02-26,0,379,1231,805.0,1610,2
05,2019-02-26,1,66,3421,506.43682310469313,140283,277
05,2019-02-26,2,73,1988,483.06779661016947,28501,59
05,2019-02-27,0,913,965,939.0,1878,2
05,2019-02-27,1,67,2479,464.30827067669173,123506,266
05,2019-02-27,2,90,2192,494.4428571428571,34611,70
05,2019-02-28,1,71,30845,615.6653386454183,154532,251
05,2019-02-28,2,75,2001,478.54545454545456,26320,55
05,2019-03-01,1,74,2218,503.1102362204724,63895,127
05,2019-03-01,2,109,1703,429.05405405405406,15875,37
05,2019-03-02,0,1730,4096,3303.0,9909,3
05,2019-03-02,1,278,1110,692.0,11764,17
05,2019-03-02,2,361,522,419.6666666666667,1259,3
05,2019-03-03,0,316,547,431.5,863,2
05,2019-03-03,1,99,3112,660.4918032786885,40290,61
05,2019-03-03,2,212,2009,631.1818181818181,6943,11
05,2019-03-04,0,488,488,488.0,488,1
05,2019-03-04,1,73,4519,568.0077519379845,73273,129
05,2019-03-04,2,133,2103,556.047619047619,11677,21
05,2019-03-05,0,530,530,530.0,530,1
05,2019-03-05,1,78,2647,523.6048109965636,152369,291
05,2019-03-05,2,129,2060,481.0508474576271,28382,59
05,2019-03-06,0,201,997,656.0,2624,4
05,2019-03-06,1,63,3359,502.798418972332,127208,253
05,2019-03-06,2,61,5356,658.0833333333334,39485,60
05,2019-03-07,0,153,1026,419.2857142857143,2935,7
05,2019-03-07,1,72,2328,526.3881856540085,124754,237
05,2019-03-07,2,82,1963,483.9791666666667,23231,48
05,2019-03-08,0,218,900,649.0,1947,3
05,2019-03-08,1,63,58037,780.047619047619,196572,252
05,2019-03-08,2,109,1512,455.39285714285717,25502,56
05,2019-03-09,0,4461,4461,4461.0,4461,1
05,2019-03-09,1,161,2526,735.2222222222222,46319,63
05,2019-03-09,2,188,11657,2353.1428571428573,16472,7
05,2019-03-10,0,398,540,469.0,938,2
05,2019-03-10,1,103,4835,933.1428571428571,26128,28
05,2019-03-10,2,307,1333,629.0,2516,4
05,2019-03-11,0,203,1783,815.2857142857143,5707,7
05,2019-03-11,1,64,17397,615.8957055214723,200782,326
05,2019-03-11,2,65,4678,552.6575342465753,40344,73
05,2019-03-12,0,120,977,344.2,1721,5
05,2019-03-12,1,64,4157,548.3836477987421,174386,318
05,2019-03-12,2,70,1558,459.3048780487805,37663,82
05,2019-03-13,0,431,1597,873.75,3495,4
05,2019-03-13,1,67,12548,545.2409638554217,181020,332
05,2019-03-13,2,63,1756,422.2,31665,75
05,2019-03-14,0,460,1730,798.0,4788,6
05,2019-03-14,1,62,2665,500.940625,160301,320
05,2019-03-14,2,105,29535,913.2727272727273,70322,77
05,2019-03-15,0,82,1733,753.7777777777778,6784,9
05,2019-03-15,1,73,24743,660.1142857142858,207936,315
05,2019-03-15,2,105,1651,472.49152542372883,27877,59
05,2019-03-16,0,338,1075,739.4,3697,5
05,2019-03-16,1,95,3158,608.5526315789474,46250,76
05,2019-03-16,2,221,1171,464.1818181818182,5106,11
05,2019-03-17,0,724,1355,1039.5,2079,2
05,2019-03-17,1,75,2689,572.5315315315315,63551,111
05,2019-03-17,2,225,7208,1000.2222222222222,18004,18
05,2019-03-18,0,189,1277,584.2222222222222,5258,9
05,2019-03-18,1,80,13124,545.1315789473684,165720,304
05,2019-03-18,2,79,1954,481.32911392405066,38025,79
05,2019-03-19,0,171,701,486.3333333333333,1459,3
05,2019-03-19,1,67,5324,539.6438746438746,189415,351
05,2019-03-19,2,104,2233,471.14666666666665,35336,75
05,2019-03-20,0,188,1240,622.2857142857143,4356,7
05,2019-03-20,1,65,4489,588.9054441260745,205528,349
05,2019-03-20,2,83,2072,574.4242424242424,37912,66
05,2019-03-21,0,167,1712,712.75,2851,4
05,2019-03-21,1,67,3203,508.97938144329896,148113,291
05,2019-03-21,2,104,2141,491.07894736842104,37322,76
05,2019-03-22,0,741,741,741.0,741,1
05,2019-03-22,1,97,2643,450.93333333333334,40584,90
05,2019-03-22,2,120,2058,435.08,10877,25
05,2019-03-23,0,355,9250,2959.5,11838,4
05,2019-03-23,1,77,2451,485.8474576271187,28665,59
05,2019-03-23,2,155,1906,804.0,10452,13
05,2019-03-24,0,233,1740,1033.5,4134,4
05,2019-03-24,1,68,2511,558.0,35154,63
05,2019-03-24,2,106,1404,468.5,4685,10
05,2019-03-25,0,112,4588,1537.1818181818182,16909,11
05,2019-03-25,1,63,112787,1140.7267441860465,392410,344
05,2019-03-25,2,82,3854,580.4651162790698,49920,86
05,2019-03-26,0,439,1025,732.0,1464,2
05,2019-03-26,1,89,268837,1277.7910447761194,428060,335
05,2019-03-26,2,69,2602,528.7222222222222,38068,72
05,2019-03-27,0,310,420,365.0,730,2
05,2019-03-27,1,61,3171,503.18100890207717,169572,337
05,2019-03-27,2,90,2719,559.2682926829268,45860,82
05,2019-03-28,0,220,720,493.3333333333333,2960,6
05,2019-03-28,1,80,3470,527.4090909090909,174045,330
05,2019-03-28,2,92,2338,521.0843373493976,43250,83
05,2019-03-29,0,221,1804,762.1428571428571,5335,7
05,2019-03-29,1,63,2999,509.5988023952096,170206,334
05,2019-03-29,2,99,3130,584.2439024390244,47908,82
05,2019-03-30,0,276,276,276.0,276,1
05,2019-03-30,1,93,15312,850.8854961832061,111466,131
05,2019-03-30,2,88,3119,652.25,20872,32
05,2019-03-31,0,108,708,408.0,816,2
05,2019-03-31,1,77,2930,536.716049382716,43474,81
05,2019-03-31,2,104,1940,698.6,13972,20
05,2019-04-01,0,167,1897,887.8,4439,5
05,2019-04-01,1,61,10133,530.7037037037037,171948,324
05,2019-04-01,2,63,5225,542.7575757575758,35822,66
05,2019-04-02,0,144,1998,626.2,3131,5
05,2019-04-02,1,86,3461,526.1544117647059,214671,408
05,2019-04-02,2,69,1992,528.4056603773585,56011,106
05,2019-04-03,0,125,1707,786.0,4716,6
05,2019-04-03,1,63,66479,702.2916666666666,269680,384
05,2019-04-03,2,70,72613,1329.4895833333333,127631,96
05,2019-04-04,0,129,10220,1722.2857142857142,24112,14
05,2019-04-04,1,74,48573,809.9505494505495,294822,364
05,2019-04-04,2,110,2343,525.0,46725,89
05,2019-04-05,0,178,590,450.0,1350,3
05,2019-04-05,1,66,43570,640.2084592145015,211909,331
05,2019-04-05,2,66,2678,568.8552631578947,43233,76
05,2019-04-06,0,274,1238,1029.4,5147,5
05,2019-04-06,1,110,2426,629.1842105263158,47818,76
05,2019-04-06,2,202,2487,673.6,10104,15
05,2019-04-07,0,90,1203,589.3333333333334,7072,12
05,2019-04-07,1,72,6927,767.4418604651163,66000,86
05,2019-04-07,2,116,2862,764.7272727272727,8412,11
05,2019-04-08,0,138,1795,651.0,4557,7
05,2019-04-08,1,67,30644,600.2877492877493,210701,351
05,2019-04-08,2,67,2974,560.9756097560976,46000,82
05,2019-04-09,0,175,1783,625.0,5625,9
05,2019-04-09,1,61,43174,673.1002386634844,282029,419
05,2019-04-09,2,64,2701,524.8191489361702,49333,94
05,2019-04-10,0,94,3541,1161.1666666666667,13934,12
05,2019-04-10,1,61,3848,520.7093596059113,211408,406
05,2019-04-10,2,130,11194,598.8928571428571,67076,112
05,2019-04-11,0,102,2557,837.5555555555555,7538,9
05,2019-04-11,1,62,4457,526.7857142857143,213875,406
05,2019-04-11,2,77,2160,528.9042553191489,49717,94
05,2019-04-12,0,141,1917,889.9166666666666,10679,12
05,2019-04-12,1,74,8912,580.4770114942529,202006,348
05,2019-04-12,2,77,2003,539.4886363636364,47475,88
05,2019-04-13,0,234,1937,1150.3333333333333,3451,3
05,2019-04-13,1,81,8571,780.3953488372093,33557,43
05,2019-04-13,2,115,11887,1644.0,19728,12
05,2019-04-14,0,711,4657,1685.6666666666667,15171,9
05,2019-04-14,1,62,6196,812.1632653061224,79592,98
05,2019-04-14,2,172,24267,2352.4347826086955,54106,23
05,2019-04-15,0,360,631,495.5,991,2
05,2019-04-15,1,101,1272,414.734375,26543,64
05,2019-04-15,2,156,604,371.6,3716,10
05,2019-04-16,0,235,2526,990.7142857142857,6935,7
05,2019-04-16,1,62,5521,554.9564032697548,203669,367
05,2019-04-16,2,78,2427,518.4659090909091,45625,88
05,2019-04-17,0,141,2262,1201.5,2403,2
05,2019-04-17,1,68,7871,564.2538699690402,182254,323
05,2019-04-17,2,83,2409,577.4183673469388,56587,98
05,2019-04-18,0,185,2259,816.6666666666666,9800,12
05,2019-04-18,1,67,2724,541.9913544668588,188071,347
05,2019-04-18,2,83,2842,622.6063829787234,58525,94
05,2019-04-19,0,146,5930,1396.125,11169,8
05,2019-04-19,1,81,5969,643.8904593639576,182221,283
05,2019-04-19,2,125,3838,638.7692307692307,41520,65
05,2019-04-20,0,116,1072,598.25,2393,4
05,2019-04-20,1,92,2358,607.7424242424242,40111,66
05,2019-04-20,2,138,2267,792.6666666666666,14268,18
05,2019-04-21,0,89,879,575.0,1725,3
05,2019-04-21,1,129,4185,680.2153846153847,44214,65
05,2019-04-21,2,92,2924,913.0,12782,14
05,2019-04-22,0,669,9008,2521.5,15129,6
05,2019-04-22,1,71,2679,500.7303370786517,178260,356
05,2019-04-22,2,62,2851,565.445652173913,52021,92
05,2019-04-23,0,142,2099,674.75,5398,8
05,2019-04-23,1,66,28785,627.5866666666667,282414,450
05,2019-04-23,2,110,46684,1023.2416666666667,122789,120
05,2019-04-24,0,138,903071,65048.8,975732,15
05,2019-04-24,1,82,44254,713.1415525114155,312356,438
05,2019-04-24,2,89,10657,619.0169491525423,73044,118
05,2019-04-25,0,241,2260,726.625,5813,8
05,2019-04-25,1,72,3479,579.1608040201005,230506,398
05,2019-04-25,2,88,2830,716.2589285714286,80221,112
05,2019-04-26,0,205,205,205.0,205,1
05,2019-04-26,1,92,2120,431.7281553398058,44468,103
05,2019-04-26,2,147,2866,689.7142857142857,19312,28
05,2019-04-27,0,811,2225,1564.3333333333333,4693,3
05,2019-04-27,1,69,2608,630.7721518987341,49831,79
05,2019-04-27,2,195,2855,698.2857142857143,14664,21
05,2019-04-28,0,618,120707,23270.1,232701,10
05,2019-04-28,1,78,4134,836.3555555555556,75272,90
05,2019-04-28,2,132,3195,848.7692307692307,11034,13
05,2019-04-29,0,130,2491,1278.0,11502,9
05,2019-04-29,1,99,47070,819.6438746438746,287695,351
05,2019-04-29,2,96,2887,620.3086419753087,50245,81
05,2019-04-30,0,299,2429,952.5,3810,4
05,2019-04-30,1,75,4098,595.9151193633952,224660,377
05,2019-04-30,2,100,2606,614.6785714285714,51633,84
05,2019-05-01,0,125,797,355.85714285714283,2491,7
05,2019-05-01,1,84,2989,582.6626506024096,241805,415
05,2019-05-01,2,86,3443,581.1065573770492,70895,122
05,2019-05-02,0,111,565,276.3,2763,10
05,2019-05-02,1,67,4151,547.1768707482993,241305,441
05,2019-05-02,2,121,2565,556.4495412844037,60653,109
05,2019-05-03,0,139,8193,1797.7142857142858,12584,7
05,2019-05-03,1,89,3783,580.0248618784531,209969,362
05,2019-05-03,2,121,2552,536.9578947368421,51011,95
05,2019-05-04,0,255,1390,660.8,3304,5
05,2019-05-04,1,86,27982,926.9673913043479,85281,92
05,2019-05-04,2,89,2783,818.9333333333333,12284,15
05,2019-05-05,0,277,1851,1064.0,2128,2
05,2019-05-05,1,81,2498,624.2631578947369,11861,19
05,2019-05-05,2,155,2728,1320.4,6602,5
05,2019-05-06,0,141,7939,1921.6875,30747,16
05,2019-05-06,1,69,3511,563.7831632653061,221003,392
05,2019-05-06,2,88,2588,563.4166666666666,54088,96
05,2019-05-07,0,138,3942,1123.5555555555557,10112,9
05,2019-05-07,1,61,28602,642.2773109243698,305724,476
05,2019-05-07,2,146,4538,613.6076923076923,79769,130
05,2019-05-08,0,116,2630,885.2222222222222,7967,9
05,2019-05-08,1,70,8176,590.0915492957746,251379,426
05,2019-05-08,2,80,2553,565.1652892561983,68385,121
05,2019-05-09,0,302,397408,57113.0,514017,9
05,2019-05-09,1,70,5624,603.6910755148741,263813,437
05,2019-05-09,2,83,2819,642.2702702702703,71292,111
05,2019-05-10,0,90,1402,606.0,6060,10
05,2019-05-10,1,63,51173,892.1967213114754,326544,366
05,2019-05-10,2,65,2858,612.7722772277227,61890,101
05,2019-05-11,0,355,5606,2071.3076923076924,26927,13
05,2019-05-11,1,69,2830,667.544776119403,89451,134
05,2019-05-11,2,196,2899,746.2222222222222,20148,27
05,2019-05-12,0,357,812,584.5,1169,2
05,2019-05-12,1,96,1764,592.2777777777778,10661,18
05,2019-05-12,2,260,2834,1468.2857142857142,10278,7
05,2019-05-13,0,144,1820,906.7777777777778,8161,9
05,2019-05-13,1,72,4317,530.2879746835443,167571,316
05,2019-05-13,2,108,2855,597.9268292682926,49030,82
05,2019-05-14,0,544,884,680.5,2722,4
05,2019-05-14,1,88,2689,532.4464751958225,203927,383
05,2019-05-14,2,83,3025,670.280701754386,76412,114
05,2019-05-15,0,88,2518,676.65,13533,20
05,2019-05-15,1,61,46193,674.7640186915888,288799,428
05,2019-05-15,2,112,2790,609.595041322314,73761,121
05,2019-05-16,0,77,2548,718.6315789473684,13654,19
05,2019-05-16,1,80,2685,601.6475195822454,230431,383
05,2019-05-16,2,71,2694,601.074074074074,64916,108
05,2019-05-17,0,112,13576,1399.409090909091,30787,22
05,2019-05-17,1,87,3762,626.2886075949367,247384,395
05,2019-05-17,2,74,2682,495.51063829787233,46578,94
05,2019-05-18,0,114,12292,1513.0,31773,21
05,2019-05-18,1,61,4239,662.7142857142857,157726,238
05,2019-05-18,2,61,3430,744.421875,47643,64
05,2019-05-19,0,210,3776,1806.3636363636363,39740,22
05,2019-05-19,1,120,6923,909.7980769230769,94619,104
05,2019-05-19,2,189,3182,1101.6666666666667,23135,21
05,2019-05-20,0,229,2200,993.1875,15891,16
05,2019-05-20,1,74,7215,637.2,242136,380
05,2019-05-20,2,99,2702,679.6415094339623,72042,106
05,2019-05-21,0,116,17118,1197.0869565217392,27533,23
05,2019-05-21,1,94,4414,644.6068965517242,280404,435
05,2019-05-21,2,77,2868,649.5725190839695,85094,131
05,2019-05-22,0,163,2260,918.0,17442,19
05,2019-05-22,1,70,2977,602.4802631578947,274731,456
05,2019-05-22,2,88,2886,600.2911392405064,94846,158
05,2019-05-23,0,107,1741,573.2857142857143,4013,7
05,2019-05-23,1,105,4030,592.3532608695652,108993,184
05,2019-05-23,2,68,2757,524.5593220338983,30949,59
05,2019-05-24,0,100,2190,821.95,16439,20
05,2019-05-24,1,61,3177,609.6450777202073,235323,386
05,2019-05-24,2,80,14667,754.8942307692307,78509,104
05,2019-05-25,0,126,2032,833.8888888888889,15010,18
05,2019-05-25,1,88,2621,666.1176470588235,79268,119
05,2019-05-25,2,85,2112,715.695652173913,16461,23
05,2019-05-26,0,113,3937,1190.235294117647,20234,17
05,2019-05-26,1,61,3911,953.8367346938776,93476,98
05,2019-05-26,2,90,1916,776.9,7769,10
05,2019-05-27,0,85,104720,8549.315789473685,162437,19
05,2019-05-27,1,105,3324,808.8207547169811,85735,106
05,2019-05-27,2,172,2647,978.4230769230769,25439,26
05,2019-05-28,0,119,5593,1472.65,29453,20
05,2019-05-28,1,65,9573,684.4233261339093,316888,463
05,2019-05-28,2,113,2595,666.4655172413793,77310,116
05,2019-05-29,0,63,53979,3103.103448275862,89990,29
05,2019-05-29,1,64,3978,643.9327902240326,316171,491
05,2019-05-29,2,88,3271,611.6266666666667,91744,150
05,2019-05-30,0,141,7953,997.45,19949,20
05,2019-05-30,1,68,115451,869.4465811965812,406901,468
05,2019-05-30,2,102,2703,593.2411347517731,83647,141
05,2019-05-31,0,83,6257,934.9354838709677,28983,31
05,2019-05-31,1,88,3761,663.3772727272727,291886,440
05,2019-05-31,2,98,21211,891.304,111413,125
05,2019-06-01,0,140,16334,2901.217391304348,66728,23
05,2019-06-01,1,86,4816,814.3087248322148,121332,149
05,2019-06-01,2,163,2597,919.060606060606,30329,33
05,2019-06-02,0,748,2856,1385.7777777777778,12472,9
05,2019-06-02,1,78,2661,746.7766990291262,76918,103
05,2019-06-02,2,157,1653,724.125,11586,16
05,2019-06-03,0,158,1534,701.9230769230769,9125,13
05,2019-06-03,1,66,3957,633.644880174292,290843,459
05,2019-06-03,2,91,2491,554.2268907563025,65953,119
05,2019-06-04,0,63,4970,861.64,21541,25
05,2019-06-04,1,65,6388,637.0676691729324,338920,532
05,2019-06-04,2,85,2775,626.5870967741936,97121,155
05,2019-06-05,0,120,59757,5259.461538461538,136746,26
05,2019-06-05,1,77,7000,662.2625250501002,330469,499
05,2019-06-05,2,89,3371,642.5918367346939,94461,147
05,2019-06-06,0,115,3165,862.0,12068,14
05,2019-06-06,1,63,2687,594.8666666666667,249844,420
05,2019-06-06,2,98,5391,676.4789915966387,80501,119
05,2019-06-07,0,63,3066,609.2333333333333,18277,30
05,2019-06-07,1,71,211605,1155.4027777777778,499134,432
05,2019-06-07,2,94,9334,724.5954198473282,94922,131
05,2019-06-08,0,251,13863,2023.1363636363637,44509,22
05,2019-06-08,1,81,2777,790.15625,126425,160
05,2019-06-08,2,290,961176,42575.782608695656,979243,23
05,2019-06-09,0,284,99284,7760.35294117647,131926,17
05,2019-06-09,1,61,22349,823.295652173913,94679,115
05,2019-06-09,2,92,2548,812.4090909090909,17873,22
05,2019-06-10,0,103,117058,6171.571428571428,129603,21
05,2019-06-10,1,66,2981,610.804347826087,280970,460
05,2019-06-10,2,99,2595,640.2713178294574,82595,129
05,2019-06-11,0,147,10242,2283.875,18271,8
05,2019-06-11,1,123,2700,485.1714285714286,67924,140
05,2019-06-11,2,135,2034,503.6530612244898,24679,49
05,2019-06-12,0,177,3287,1025.2083333333333,24605,24
05,2019-06-12,1,90,5137,679.2520833333333,326041,480
05,2019-06-12,2,80,3334,632.06993006993,90386,143
05,2019-06-13,0,191,1884,671.0,10065,15
05,2019-06-13,1,67,3779,575.5727272727273,253252,440
05,2019-06-13,2,96,2484,581.6902654867257,65731,113
05,2019-06-14,0,127,7033,965.0,19300,20
05,2019-06-14,1,61,2469,603.3411214953271,258230,428
05,2019-06-14,2,95,3210,689.9130434782609,79340,115
05,2019-06-15,0,141,3246,954.0,18126,19
05,2019-06-15,1,102,110479,1607.9857142857143,225118,140
05,2019-06-15,2,79,2422,803.8461538461538,31350,39
05,2019-06-16,0,254,18870,3276.6,32766,10
05,2019-06-16,1,69,4001,763.8765432098766,61874,81
05,2019-06-16,2,158,2289,679.6363636363636,7476,11
05,2019-06-17,0,186,1673,694.4444444444445,6250,9
05,2019-06-17,1,64,106965,850.2396694214876,411516,484
05,2019-06-17,2,91,2806,665.1397058823529,90459,136
05,2019-06-18,0,162,4155,1041.6296296296296,28124,27
05,2019-06-18,1,61,3374,559.6464646464647,277025,495
05,2019-06-18,2,110,13371,681.7697841726618,94766,139
05,2019-06-19,0,61,5979,832.9,16658,20
05,2019-06-19,1,70,35059,649.3643892339544,313643,483
05,2019-06-19,2,88,3069,572.6764705882352,77884,136
05,2019-06-20,0,196,1733,591.4545454545455,6506,11
05,2019-06-20,1,76,5461,552.3841463414634,181182,328
05,2019-06-20,2,83,2797,517.5675675675676,38300,74
05,2019-06-21,0,120,388,222.5,890,4
05,2019-06-21,1,74,2886,488.296875,62502,128
05,2019-06-21,2,176,2123,608.0,17024,28
05,2019-06-22,0,282,5946,1144.4545454545455,12589,11
05,2019-06-22,1,71,5827,719.6875,103635,144
05,2019-06-22,2,87,2809,896.3225806451613,27786,31
05,2019-06-23,0,137,394616,10628.166666666666,446383,42
05,2019-06-23,1,70,2627,654.1549295774648,92890,142
05,2019-06-23,2,156,2585,1027.1891891891892,38006,37
05,2019-06-24,0,67,3020,885.0,14160,16
05,2019-06-24,1,69,221366,1272.6835164835165,579071,455
